054_WSD_id_26_WebService_tr_2409_1st_2509.csv,{'AUC-PR': 0.007446585672392125, 'AUC-ROC': 0.6323212464648801, 'VUS-PR': 0.02783448798745143, 'VUS-ROC': 0.7869821103487281, 'Standard-F1': 0.026636364250816134, 'PA-F1': 0.07158351409978309, 'Event-based-F1': 0.027272727272727244, 'R-based-F1': 0.011992016027232462, 'Affiliation-F': 0.7002509139504558}
055_WSD_id_27_WebService_tr_3768_1st_3868.csv,{'AUC-PR': 0.018806436282164433, 'AUC-ROC': 0.7085332389230626, 'VUS-PR': 0.07231548533964278, 'VUS-ROC': 0.8940809706286973, 'Standard-F1': 0.05827270845636995, 'PA-F1': 0.11021936864633494, 'Event-based-F1': 0.05992085924250982, 'R-based-F1': 0.028969591910298555, 'Affiliation-F': 0.7409731094352694}
056_WSD_id_28_WebService_tr_4559_1st_9689.csv,{'AUC-PR': 0.011786293158812196, 'AUC-ROC': 0.805938676180318, 'VUS-PR': 0.029046091937932377, 'VUS-ROC': 0.9298668243957157, 'Standard-F1': 0.030698838219817257, 'PA-F1': 0.04293785310734463, 'Event-based-F1': 0.030892448512585782, 'R-based-F1': 0.009858834371455094, 'Affiliation-F': 0.5425755238848982}
057_WSD_id_29_WebService_tr_2229_1st_2329.csv,{'AUC-PR': 0.004798733695325493, 'AUC-ROC': 0.6917023416002842, 'VUS-PR': 0.010784323812920858, 'VUS-ROC': 0.7970716558926676, 'Standard-F1': 0.01599967407031299, 'PA-F1': 0.03286118980169972, 'Event-based-F1': 0.016138328530259347, 'R-based-F1': 0.005472936241090869, 'Affiliation-F': 0.6978943028567591}
058_WSD_id_30_WebService_tr_1136_1st_1236.csv,{'AUC-PR': 0.003617083091226031, 'AUC-ROC': 0.887680211603302, 'VUS-PR': 0.01124916994489632, 'VUS-ROC': 0.9483404588170035, 'Standard-F1': 0.008097073882084435, 'PA-F1': 0.009248554913294798, 'Event-based-F1': 0.008101851851851843, 'R-based-F1': 0.0012280941148950274, 'Affiliation-F': 0.617364349132685}
059_WSD_id_31_WebService_tr_4559_1st_9058.csv,{'AUC-PR': 0.0017431725740848342, 'AUC-ROC': 0.5500727378527785, 'VUS-PR': 0.004628178992065784, 'VUS-ROC': 0.6315359038781221, 'Standard-F1': 0.00572709460682078, 'PA-F1': 0.028312570781426953, 'Event-based-F1': 0.005793742757821546, 'R-based-F1': 0.006529957612555848, 'Affiliation-F': 0.5951037327003103}
060_WSD_id_32_WebService_tr_4576_1st_4766.csv,{'AUC-PR': 0.0152460058097313, 'AUC-ROC': 0.6765322265825646, 'VUS-PR': 0.05507889784263053, 'VUS-ROC': 0.8444960547942497, 'Standard-F1': 0.050272171445491766, 'PA-F1': 0.10816542948038176, 'Event-based-F1': 0.051860202931228803, 'R-based-F1': 0.01718441125553682, 'Affiliation-F': 0.7341825830241062}
061_WSD_id_33_WebService_tr_4559_1st_9722.csv,{'AUC-PR': 0.005771838078636451, 'AUC-ROC': 0.717045013581684, 'VUS-PR': 0.015381438202647, 'VUS-ROC': 0.8520181708116921, 'Standard-F1': 0.018274934489267678, 'PA-F1': 0.0339943342776204, 'Event-based-F1': 0.01842256764536555, 'R-based-F1': 0.007605288089133743, 'Affiliation-F': 0.6575554756711024}
062_WSD_id_34_WebService_tr_3371_1st_3471.csv,{'AUC-PR': 0.07822486926205693, 'AUC-ROC': 0.9100623167155425, 'VUS-PR': 0.15189070952989886, 'VUS-ROC': 0.9557073329051334, 'Standard-F1': 0.1552350197900035, 'PA-F1': 0.16886543535620052, 'Event-based-F1': 0.15640064274236729, 'R-based-F1': 0.026079458596573638, 'Affiliation-F': 0.7646467472534245}
063_WSD_id_35_WebService_tr_2290_1st_2390.csv,{'AUC-PR': 0.006812249039520584, 'AUC-ROC': 0.614625350758893, 'VUS-PR': 0.020131493355340715, 'VUS-ROC': 0.7348278079463302, 'Standard-F1': 0.02460777978206647, 'PA-F1': 0.07310420076377523, 'Event-based-F1': 0.025243832472748112, 'R-based-F1': 0.01897420621225821, 'Affiliation-F': 0.7107156602471697}
064_WSD_id_36_WebService_tr_4559_1st_10195.csv,{'AUC-PR': 0.005194654270772806, 'AUC-ROC': 0.7303345941227815, 'VUS-PR': 0.012321980124582913, 'VUS-ROC': 0.8501273616249062, 'Standard-F1': 0.01603637294839384, 'PA-F1': 0.028457598178713718, 'Event-based-F1': 0.016138328530259347, 'R-based-F1': 0.00489045196389752, 'Affiliation-F': 0.6974854827038295}
065_WSD_id_37_WebService_tr_3451_1st_3551.csv,{'AUC-PR': 0.030455006000367907, 'AUC-ROC': 0.6807330403117816, 'VUS-PR': 0.04595381680332794, 'VUS-ROC': 0.7307139535090902, 'Standard-F1': 0.09478980863559572, 'PA-F1': 0.19625246548323472, 'Event-based-F1': 0.10044150110375266, 'R-based-F1': 0.04591979918694712, 'Affiliation-F': 0.7358319324145718}
066_WSD_id_38_WebService_tr_3320_1st_3420.csv,{'AUC-PR': 0.041426089833733144, 'AUC-ROC': 0.8450951659367559, 'VUS-PR': 0.10035563593663442, 'VUS-ROC': 0.9462358602401949, 'Standard-F1': 0.09570304320125636, 'PA-F1': 0.1202361782071927, 'Event-based-F1': 0.09696969696969687, 'R-based-F1': 0.023839695238630852, 'Affiliation-F': 0.7629114048063151}
067_WSD_id_39_WebService_tr_4559_1st_13973.csv,{'AUC-PR': 0.00736974627154755, 'AUC-ROC': 0.6796677737637415, 'VUS-PR': 0.013416892229851603, 'VUS-ROC': 0.7511606457999859, 'Standard-F1': 0.024872281553668073, 'PA-F1': 0.053481894150417826, 'Event-based-F1': 0.025243832472748112, 'R-based-F1': 0.0064220183486238544, 'Affiliation-F': 0.6625994688467646}
068_WSD_id_40_WebService_tr_4549_1st_13322.csv,{'AUC-PR': 0.0038820717771574317, 'AUC-ROC': 0.6571619971473921, 'VUS-PR': 0.012247844962885609, 'VUS-ROC': 0.7919495910828191, 'Standard-F1': 0.013745377804697867, 'PA-F1': 0.032898468519568916, 'Event-based-F1': 0.013880855986119128, 'R-based-F1': 0.006863234455219624, 'Affiliation-F': 0.6752959209117176}
